language	form	display	sort_key	form_role	source_scope	source_ref	origin	status
oe	streowian	streowian	streowian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:39	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	streowian	streowian	streowian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:55	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	streowian	streowian	streowian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:65	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strewian	strewian	strewian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:39	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strewian	strewian	strewian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:55	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strewian	strewian	strewian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:65	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strēzan	strēzan	strezan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:31	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strīeġan	*strīeġan	striegan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:43	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strīeġan	*strīeġan	striegan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:64	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	strīeġan	*strīeġan	striegan	target_form	lexical_heading	strew — OE *strīeġan	manifest	auto
oe	sumer	sumer	sumer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumer	sumer	sumer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:29	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumer	sumer	sumer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumer	sumer	sumer	target_form	lexical_heading	summer — OE sumer	manifest	auto
oe	sumera	sumera	sumera	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumere	sumere	sumere	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumere	sumere	sumere	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumeres	sumeres	sumeres	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumeres	sumeres	sumeres	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumor	sumor	sumor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:25	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumor	sumor	sumor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:29	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sumor	sumor	sumor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md:33	Germanic/docs/lexeme_reports/model_entries/2230-summer-sumer.model.md	auto
oe	sundor	sundor	sundor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:21	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe	sundor	sundor	sundor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:35	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe	sundrian	sundrian	sundrian	target_form	lexical_heading	sunder — OE sundrian	manifest	auto
oe	swalwe	swalwe	swalwe	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md:21	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md	auto
oe	swan	swan	swan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:26	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swan	swan	swan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:31	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swan	swan	swan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:52	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swanes	swanes	swanes	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:27	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swanes	swanes	swanes	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:32	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swanes	swanes	swanes	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:53	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md	auto
oe	swanes	swanes	swanes	target_form	lexical_heading	swan — OE swanes	manifest	auto
oe	swealwe	swealwe	swealwe	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md:21	Germanic/docs/lexeme_reports/model_entries/2234-swallow-swealwe.model.md	auto
oe	swealwe	swealwe	swealwe	target_form	lexical_heading	swallow — OE swealwe	manifest	auto
oe	swīn	swīn	swin	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2238-swine-swīn.model.md:29	Germanic/docs/lexeme_reports/model_entries/2238-swine-swīn.model.md	auto
oe	swīn	swīn	swin	target_form	lexical_heading	swine — OE swīn	manifest	auto
oe	syndrian	syndrian	syndrian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:21	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe	syndrian	syndrian	syndrian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:31	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe	syndrian	syndrian	syndrian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:35	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe	tacn	tacn	tacn	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	tācn	tācn	tacn	target_form	lexical_heading	token — OE tācn	manifest	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:22	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:28	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:29	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:36	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:40	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:47	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	tæppa	tæppa	taeppa	target_form	lexical_heading	tap — OE tæppa	manifest	auto
oe	tēon	tēon	teon	target_form	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2242-ten-tēon.model.md:49	table_semantic_rule	auto
oe	tēon	tēon	teon	target_form	lexical_heading	ten — OE tēon	manifest	auto
oe	teppan	teppan	teppan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:39	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	teppan	teppan	teppan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:48	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md	auto
oe	þenċan	þenċan	thencan	target_form	lexical_heading	think — OE þenċan	manifest	auto
oe	ðistel	ðistel	thistel	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:27	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	ðistel	ðistel	thistel	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:28	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistel	þistel	thistel	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:27	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistel	þistel	thistel	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:41	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistel	þistel	thistel	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:50	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistles	þistles	thistles	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:29	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistles	þistles	thistles	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:51	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe	þistles	þistles	thistles	target_form	lexical_heading	thistle — OE þistles	manifest	auto
oe	þorn	þorn	thorn	target_form	lexical_heading	thorn — OE þorn	manifest	auto
oe	þrēo	þrēo	threo	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:34	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrēo	þrēo	threo	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:56	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrēora	þrēora	threora	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:34	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrēora	þrēora	threora	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:57	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrīe	þrīe	thrie	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:33	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrīe	þrīe	thrie	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:36	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrīe	þrīe	thrie	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:40	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrīe	þrīe	thrie	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:54	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrīe	þrīe	thrie	target_form	lexical_heading	three — OE þrīe	manifest	auto
oe	þrim	þrim	thrim	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:35	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þrim	þrim	thrim	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:57	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md	auto
oe	þūsend	þūsend	thusend	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:22	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md	auto
oe	þūsend	þūsend	thusend	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:28	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md	auto
oe	þūsend	þūsend	thusend	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:43	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md	auto
oe	þūsend	þūsend	thusend	target_form	lexical_heading	thousand — OE þūsend	manifest	auto
oe	*þȳsend	*þȳsend	thysend	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:42	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md	auto
oe	*þȳsend	*þȳsend	thysend	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:66	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md	auto
oe	tīd	tīd	tid	target_form	lexical_heading	tide — OE tīd	manifest	auto
oe	tīdan	tīdan	tidan	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2257-tide-tīd.model.md:33	broad_prose_curated	override
oe	timber	timber	timber	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:22	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md	auto
oe	timber	timber	timber	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:24	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md	auto
oe	timber	timber	timber	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:32	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md	auto
oe	timber	timber	timber	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:47	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md	auto
oe	timber	timber	timber	target_form	lexical_heading	timber — OE timber	manifest	auto
oe	timbor	timbor	timbor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:32	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md	auto
oe	tō-fundennes	tō-fundennes	tofundennes	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:36	broad_prose_curated	override
oe	tū	tū	tu	evidence_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:51	broad_prose_curated	override
oe	tūn	tūn	tun	target_form	lexical_heading	town — OE tūn	manifest	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:22	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:26	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:31	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:33	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:36	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:55	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacan	wacan	wacan	target_form	lexical_heading	wake — OE wacan	manifest	auto
oe	wacian	wacian	wacian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:23	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacian	wacian	wacian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:26	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacian	wacian	wacian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:31	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacian	wacian	wacian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:44	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wacian	wacian	wacian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:53	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	wadan	wadan	wadan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:21	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md	auto
oe	wadan	wadan	wadan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:25	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md	auto
oe	wadan	wadan	wadan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md:29	Germanic/docs/lexeme_reports/model_entries/2266-wade-wadan.model.md	auto
oe	wadan	wadan	wadan	target_form	lexical_heading	wade — OE wadan	manifest	auto
oe	wæcnan	wæcnan	waecnan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md:34	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md	auto
oe	waefs	waefs	waefs	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:34	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæfs	wæfs	waefs	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:26	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæfs	wæfs	waefs	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:34	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæfs	wæfs	waefs	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:41	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæfs	wæfs	waefs	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:61	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæfs	wæfs	waefs	target_form	lexical_heading	wasp — OE wæfs	manifest	auto
oe	wǣpn	wǣpn	waepn	target_form	lexical_heading	weapon — OE wǣpn	manifest	auto
oe	wæps	wæps	waeps	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:27	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæps	wæps	waeps	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæps	wæps	waeps	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:38	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæps	wæps	waeps	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæps	wæps	waeps	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:62	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæsp	wæsp	waesp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:26	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæsp	wæsp	waesp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæsp	wæsp	waesp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæsp	wæsp	waesp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:63	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wæter	wæter	waeter	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:27	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wæter	wæter	waeter	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:32	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wæter	wæter	waeter	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:53	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wæter	wæter	waeter	target_form	lexical_heading	water — OE wæter	manifest	auto
oe	wætera	wætera	waetera	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wætere	wætere	waetere	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wæteres	wæteres	waeteres	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wæterum	wæterum	waeterum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md:33	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md	auto
oe	wald	wald	wald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:21	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	wald	wald	wald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	wald	wald	wald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:33	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	wānian	wānian	wanian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md:22	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md	auto
oe	wānian	wānian	wanian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md:63	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md	auto
oe	wascan	wascan	wascan	target_form	lexical_heading	wash — OE wascan	manifest	auto
oe	wasp	wasp	wasp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:28	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wasp	wasp	wasp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:37	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wasp	wasp	wasp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:50	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	wasp	wasp	wasp	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md:63	Germanic/docs/lexeme_reports/model_entries/2273-wasp-wæfs.model.md	auto
oe	weald	weald	weald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:21	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	weald	weald	weald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:25	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	weald	weald	weald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:29	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	weald	weald	weald	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md:33	Germanic/docs/lexeme_reports/model_entries/2297-wold-weald.model.md	auto
oe	weald	weald	weald	target_form	lexical_heading	wold — OE weald	manifest	auto
oe	weaxan	weaxan	weaxan	target_form	lexical_heading	wax — OE weaxan	manifest	auto
oe	weġ	weġ	weg	target_form	lexical_heading	way — OE weġ	manifest	auto
oe	weorold	weorold	weorold	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md:37	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md	auto
