language	form_role	sort_key	occurrence_id	variety
oe	comparison_form	liornath	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:3	
oe	target_form	liornath	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:44:1	
oe	comparison_form	liornath	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:53:1	
oe	target_form	liornath	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:3	
oe	comparison_form	liornes	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:38:1	
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:21:1	
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:2	north
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:4	north
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:21:1	
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:2	north
oe	comparison_form	liornian	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:4	north
oe	comparison_form	lungen	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md:22:1	
oe	comparison_form	lungen	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md:29:1	
oe	comparison_form	lungen	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md:34:1	
oe	comparison_form	lungen	Germanic/docs/lexeme_reports/model_entries/2114-lung-lungen.model.md:45:1	
oe	comparison_form	lyhtan	Germanic/docs/lexeme_reports/model_entries/2102-light-līehtan.model.md:33:3	lws
oe	target_form	maca	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:35:1	
oe	target_form	maca	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:61:3	
oe	comparison_form	maca	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:36:1	
oe	comparison_form	maca	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:64:2	
oe	comparison_form	maca	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:64:3	
oe	comparison_form	macath	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:40:1	
oe	comparison_form	macath	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:36:2	
oe	comparison_form	macath	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:62:2	
oe	comparison_form	macath	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:62:3	
oe	target_form	macath	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:34:1	
oe	target_form	macath	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:63:3	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:22:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:34:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:36:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:60:2	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:60:3	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:24:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:33:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:47:1	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:62:2	
oe	comparison_form	macian	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:62:3	
oe	comparison_form	man	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:31:2	
oe	comparison_form	man	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:33:1	
oe	comparison_form	man	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:34:1	
oe	comparison_form	man	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:58:3	
oe	comparison_form	mann	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:31:1	
oe	comparison_form	mann	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:35:2	
oe	comparison_form	mann	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:39:2	
oe	comparison_form	mann	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:57:3	
oe	comparison_form	manne	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:59:3	
oe	target_form	mannes	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:31:3	
oe	target_form	mannes	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:33:2	
oe	target_form	mannes	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:39:1	
oe	target_form	mannes	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:60:3	
oe	comparison_form	med	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:25:1	
oe	comparison_form	med	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:53:1	
oe	comparison_form	menn	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:31:4	
oe	comparison_form	menn	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:43:1	
oe	comparison_form	meoloc	Germanic/docs/lexeme_reports/model_entries/2126-milk-meoloc.model.md:25:1	
oe	comparison_form	meoloc	Germanic/docs/lexeme_reports/model_entries/2126-milk-meoloc.model.md:29:1	
oe	comparison_form	meord	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:23:1	
oe	comparison_form	meord	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:35:1	
oe	comparison_form	meord	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:40:1	
oe	comparison_form	meord	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:62:2	
oe	comparison_form	meord	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:62:3	
oe	comparison_form	meorda	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:34:1	
oe	comparison_form	meorda	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:65:1	
oe	comparison_form	meorda	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:65:2	
oe	target_form	meorde	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:33:1	
oe	target_form	meorde	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:39:1	
oe	target_form	meorde	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:63:3	
oe	target_form	meorde	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:64:3	
oe	comparison_form	monn	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:57:4	
oe	comparison_form	monnes	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:35:1	
oe	comparison_form	munuc	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:52:2	
oe	comparison_form	munuc	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:53:2	
oe	comparison_form	nabula	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:35:1	
oe	comparison_form	nabula	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:39:2	
oe	comparison_form	nabula	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:62:2	
oe	comparison_form	nabula	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:62:4	
oe	evidence_form	naeddre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22:3	
oe	evidence_form	naeddre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:31:2	
oe	evidence_form	naeddre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:32:1	
oe	evidence_form	naeddre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:33:1	
oe	evidence_form	naeddre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:40:1	
oe	target_form	naedl	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:58:3	
oe	evidence_form	naedre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:32:2	
oe	evidence_form	naedre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22:2	
oe	evidence_form	naedre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:31:1	
oe	evidence_form	naedre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:38:2	
oe	evidence_form	naedre	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:39:1	
oe	comparison_form	nafela	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:21:1	
oe	comparison_form	nafela	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:33:2	
oe	comparison_form	nafela	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:39:1	
oe	comparison_form	nafela	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:62:1	
oe	comparison_form	nafela	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:62:3	
oe	target_form	nafola	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:33:1	
oe	target_form	nafola	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:36:1	
oe	target_form	nafola	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:41:1	
oe	target_form	nafola	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:60:2	
oe	target_form	nafola	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:61:3	
oe	comparison_form	nasu	Germanic/docs/lexeme_reports/model_entries/2143-nose-nosu.model.md:37:1	
oe	comparison_form	nasu	Germanic/docs/lexeme_reports/model_entries/2143-nose-nosu.model.md:40:1	
oe	comparison_form	nasu	Germanic/docs/lexeme_reports/model_entries/2143-nose-nosu.model.md:50:1	
oe	comparison_form	neaht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:32:2	
oe	comparison_form	neaht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:34:1	
oe	comparison_form	neaht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:40:1	
oe	comparison_form	neaht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:46:1	
oe	comparison_form	neaht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:58:3	
oe	comparison_form	neahtas	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:36:1	
oe	comparison_form	neht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:33:1	
oe	comparison_form	nett	Germanic/docs/lexeme_reports/model_entries/2138-net-nett.model.md:21:1	
oe	comparison_form	nett	Germanic/docs/lexeme_reports/model_entries/2138-net-nett.model.md:25:1	
oe	comparison_form	nett	Germanic/docs/lexeme_reports/model_entries/2138-net-nett.model.md:29:1	
oe	comparison_form	nett	Germanic/docs/lexeme_reports/model_entries/2138-net-nett.model.md:33:1	
oe	comparison_form	nieht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:33:2	
oe	target_form	niht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:21:1	
oe	target_form	niht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:32:1	
oe	target_form	niht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:34:2	
oe	target_form	niht	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:59:3	
oe	comparison_form	raest	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:22:1	
oe	comparison_form	raest	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:33:1	
oe	comparison_form	raest	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:34:1	
oe	comparison_form	raest	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:38:1	
oe	comparison_form	raest	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:59:2	
oe	target_form	raeste	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:34:2	
oe	target_form	raeste	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:37:1	
oe	target_form	raeste	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:60:3	
oe	target_form	reac	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:28:2	
oe	target_form	reac	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:35:1	
oe	target_form	reac	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:40:2	
oe	target_form	reac	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:47:1	
oe	comparison_form	reac	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:31:1	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:22:1	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:28:1	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:28:3	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:30:1	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:41:1	
oe	comparison_form	rec	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:46:1	
oe	comparison_form	recels	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:29:1	
oe	comparison_form	reocan	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:31:2	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:22:1	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:35:1	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:45:1	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:49:1	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:51:1	
oe	comparison_form	rust	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:33:1	
oe	comparison_form	rúst	Germanic/docs/lexeme_reports/model_entries/2162-rust-rust.model.md:34:1	
oe	comparison_form	sae	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:22:1	
oe	comparison_form	sae	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:31:1	
oe	target_form	sae	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:32:1	
oe	target_form	sae	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:52:2	
oe	target_form	sae	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:53:3	
oe	target_form	saep	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:33:1	
oe	target_form	saep	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:46:4	
oe	target_form	saep	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:59:3	
oe	comparison_form	sap	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:34:1	
oe	comparison_form	sape	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:45:2	
oe	comparison_form	sape	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:57:2	
oe	comparison_form	sape	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:57:3	
oe	comparison_form	scawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:21:4	
oe	comparison_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:2	
oe	comparison_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:1	
oe	target_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31:1	
oe	comparison_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39:1	
oe	comparison_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44:1	
oe	comparison_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:6	
oe	target_form	sceaf	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:50:3	
oe	comparison_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:25:2	
oe	evidence_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:43:3	
oe	comparison_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:28:2	
oe	comparison_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:43:3	
oe	evidence_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:43:2	
oe	evidence_form	sceawa	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:43:4	
oe	evidence_form	sceawath	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:44:2	
oe	evidence_form	sceawath	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:44:3	
oe	target_form	sceawath	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:30:1	
oe	target_form	sceawath	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:44:2	
oe	target_form	sceawath	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:44:3	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:22:2	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:34:1	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:21:2	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:21:3	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:25:1	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:25:3	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:33:1	
oe	evidence_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:42:3	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:28:1	
oe	comparison_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:42:3	
oe	target_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:25:4	
oe	target_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:29:2	
oe	target_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:33:2	
oe	evidence_form	sceawian	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:42:2	
oe	comparison_form	sceofan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:1	
oe	comparison_form	sceofan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:2	
oe	comparison_form	sceofan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:4	
oe	comparison_form	sceofan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:2	
oe	comparison_form	sceoldor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:4	
oe	comparison_form	scilling	Germanic/docs/lexeme_reports/model_entries/2181-shilling-sċilling.model.md:21:1	
oe	comparison_form	scofen	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:4	
oe	comparison_form	scofen	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:52:2	
oe	comparison_form	scofen	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:52:3	
oe	comparison_form	scufan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:1	
oe	comparison_form	scufan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:2	
oe	comparison_form	scufan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:1	
oe	comparison_form	scufan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:3	
oe	comparison_form	scufan	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:5	
oe	comparison_form	scufon	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:3	
oe	comparison_form	scufon	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:51:2	
oe	comparison_form	scufon	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:51:4	
oe	comparison_form	scufun	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:51:3	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:1	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:1	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:2	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:3	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:3	
oe	comparison_form	sculdor	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:3	
oe	comparison_form	sculdra	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:1	
oe	comparison_form	sculdra	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:2	
oe	comparison_form	sculdra	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:1	
oe	comparison_form	sculdra	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:2	
oe	comparison_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:3	
oe	comparison_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:3	
oe	comparison_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52:1	
oe	evidence_form	sculdrum	Germanic/docs/assembly/capr_book_intro_alpha_01.md:33:1	
oe	target_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33:1	
oe	comparison_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39:1	
oe	target_form	sculdrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:2	
oe	comparison_form	scyldrum	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:5	
oe	comparison_form	sep	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:46:2	
oe	comparison_form	sepe	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:46:3	
oe	comparison_form	sepe	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:58:2	
oe	comparison_form	sepe	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:58:3	
oe	comparison_form	sibb	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:27:1	
oe	comparison_form	sibb	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:53:2	
oe	comparison_form	sibb	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:53:3	
oe	comparison_form	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:33:1	
oe	comparison_form	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:55:4	
oe	comparison_form	sif	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:54:2	
oe	comparison_form	sif	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:54:3	
oe	target_form	sife	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:21:1	
oe	target_form	sife	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:27:3	
oe	target_form	sife	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:33:2	
oe	target_form	sife	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:33:3	
oe	target_form	sife	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:55:3	
oe	comparison_form	slaepan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:25:1	
oe	comparison_form	slaepan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:25:2	
oe	comparison_form	slaepan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:29:3	
oe	comparison_form	slaepan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:29:1	
oe	comparison_form	slapan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:25:3	
oe	comparison_form	slapan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:29:2	
oe	comparison_form	slepan	Germanic/docs/lexeme_reports/model_entries/2196-sleep-slǣpan.model.md:29:4	
oe	comparison_form	smierwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:21:1	
oe	comparison_form	smierwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:25:1	
oe	comparison_form	smierwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:29:1	
oe	comparison_form	smierwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:33:1	
oe	comparison_form	smirwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:21:2	merc
oe	comparison_form	smirwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:25:2	
oe	comparison_form	smirwan	Germanic/docs/lexeme_reports/model_entries/2198-smear-smierwan.model.md:29:2	angl
